city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Jolotundo,-6.7039,111.4465,Indonesia,ID,Jawa Tengah,minor,,
Ringin,-6.7551,111.4640,Indonesia,ID,Jawa Tengah,minor,,
Gambiran,-6.7988,111.4951,Indonesia,ID,Jawa Tengah,minor,,
Mlawat,-6.7754,111.4178,Indonesia,ID,Jawa Tengah,minor,,
Gonggang,-6.7357,111.6303,Indonesia,ID,Jawa Tengah,minor,,
Pasarbanggi,-6.6987,111.3940,Indonesia,ID,Jawa Tengah,minor,,
Krajan Gandrirejo,-6.7291,111.5663,Indonesia,ID,Jawa Tengah,minor,,
Kendalagung,-6.7093,111.6038,Indonesia,ID,Jawa Tengah,minor,,
Jurangjero,-6.6455,111.4832,Indonesia,ID,Jawa Tengah,minor,,
Cabean,-6.8420,111.3560,Indonesia,ID,Jawa Tengah,minor,,
Sudan,-6.6963,111.5789,Indonesia,ID,Jawa Tengah,minor,,
Bogorame,-6.7660,111.3568,Indonesia,ID,Jawa Tengah,minor,,
Dadapan,-6.7094,111.5396,Indonesia,ID,Jawa Tengah,minor,,
Mentoro Wetan,-6.6993,111.4904,Indonesia,ID,Jawa Tengah,minor,,
Ngotet Kidul,-6.7309,111.3582,Indonesia,ID,Jawa Tengah,minor,,
Plawangan,-6.6741,111.5942,Indonesia,ID,Jawa Tengah,minor,,
Nrondo,-6.7400,111.3677,Indonesia,ID,Jawa Tengah,minor,,
Lambangan Kulon,-6.8352,111.3585,Indonesia,ID,Jawa Tengah,minor,,
Rukem,-6.8029,111.4150,Indonesia,ID,Jawa Tengah,minor,,
Nglojo,-6.7501,111.6160,Indonesia,ID,Jawa Tengah,minor,,
Bangker,-6.7321,111.3289,Indonesia,ID,Jawa Tengah,minor,,
Bendo,-6.6588,111.5335,Indonesia,ID,Jawa Tengah,minor,,
Rakitan,-6.6667,111.5161,Indonesia,ID,Jawa Tengah,minor,,
Sidomulyo,-6.8060,111.4605,Indonesia,ID,Jawa Tengah,minor,,
Kulutan,-6.7996,111.4646,Indonesia,ID,Jawa Tengah,minor,,
Krajan Tengah Sendangmulyo,-6.8531,111.3223,Indonesia,ID,Jawa Tengah,minor,,
Langgar,-6.6491,111.5047,Indonesia,ID,Jawa Tengah,minor,,
Bamban,-6.7936,111.5194,Indonesia,ID,Jawa Tengah,minor,,
Bajingjowo,-6.7411,111.6709,Indonesia,ID,Jawa Tengah,minor,,
Sedan,-6.7668,111.5744,Indonesia,ID,Jawa Tengah,minor,,
Karanganyar,-6.7041,111.6312,Indonesia,ID,Jawa Tengah,minor,,
Karanganyar,-6.7946,111.4282,Indonesia,ID,Jawa Tengah,minor,,
Langkir,-6.7303,111.4660,Indonesia,ID,Jawa Tengah,minor,,
Pamotan,-6.7609,111.4898,Indonesia,ID,Jawa Tengah,minor,,
Kemadu,-6.8165,111.3822,Indonesia,ID,Jawa Tengah,minor,,
Trembes,-6.8101,111.4904,Indonesia,ID,Jawa Tengah,minor,,
Doropayung,-6.7251,111.4350,Indonesia,ID,Jawa Tengah,minor,,
Ngadem,-6.7382,111.3376,Indonesia,ID,Jawa Tengah,minor,,
Magersari,-6.7025,111.3252,Indonesia,ID,Jawa Tengah,minor,,
Tempel,-6.7854,111.4484,Indonesia,ID,Jawa Tengah,minor,,
Karasgede,-6.7100,111.4342,Indonesia,ID,Jawa Tengah,minor,,
Jatirego,-6.8401,111.5204,Indonesia,ID,Jawa Tengah,minor,,
Pelemsari,-6.8317,111.3118,Indonesia,ID,Jawa Tengah,minor,,
Pandangan Wetan,-6.6702,111.5896,Indonesia,ID,Jawa Tengah,minor,,
Timbrangan,-6.8598,111.4872,Indonesia,ID,Jawa Tengah,minor,,
Sidowayah Kidul,-6.7202,111.3470,Indonesia,ID,Jawa Tengah,minor,,
Johogunung,-6.7175,111.5025,Indonesia,ID,Jawa Tengah,minor,,
Balong Kulon,-6.7350,111.3782,Indonesia,ID,Jawa Tengah,minor,,
Sluke,-6.6325,111.4995,Indonesia,ID,Jawa Tengah,minor,,
Ngrojo,-6.8348,111.3525,Indonesia,ID,Jawa Tengah,minor,,
Sendangagung,-6.7448,111.4247,Indonesia,ID,Jawa Tengah,minor,,
Rembang,-6.7070,111.3498,Indonesia,ID,Jawa Tengah,minor,,
Segoro,-6.7674,111.4127,Indonesia,ID,Jawa Tengah,minor,,
Logading,-6.6684,111.4739,Indonesia,ID,Jawa Tengah,minor,,
Sawahan,-6.7086,111.3392,Indonesia,ID,Jawa Tengah,minor,,
Karangharjo,-6.6994,111.6254,Indonesia,ID,Jawa Tengah,minor,,
Seren Barat,-6.7591,111.3313,Indonesia,ID,Jawa Tengah,minor,,
Sarangmeduro,-6.7366,111.6698,Indonesia,ID,Jawa Tengah,minor,,
Megulung,-6.7722,111.2661,Indonesia,ID,Jawa Tengah,minor,,
Tahunan,-6.8850,111.5530,Indonesia,ID,Jawa Tengah,minor,,
Kalipang,-6.7241,111.6536,Indonesia,ID,Jawa Tengah,minor,,
Babadan,-6.7219,111.2948,Indonesia,ID,Jawa Tengah,minor,,
Suntri,-6.8475,111.5081,Indonesia,ID,Jawa Tengah,minor,,
Ponjen,-6.8373,111.3864,Indonesia,ID,Jawa Tengah,minor,,
Kutoharjo,-6.7056,111.3450,Indonesia,ID,Jawa Tengah,minor,,
Kaliombo Wetan,-6.7868,111.3621,Indonesia,ID,Jawa Tengah,minor,,
Karangasem,-6.8512,111.3638,Indonesia,ID,Jawa Tengah,minor,,
Karangasem,-6.7560,111.5823,Indonesia,ID,Jawa Tengah,minor,,
Mrayun,-6.8762,111.5877,Indonesia,ID,Jawa Tengah,minor,,
Ngemplakrejo Lor,-6.7888,111.4548,Indonesia,ID,Jawa Tengah,minor,,
Panohan,-6.8150,111.4370,Indonesia,ID,Jawa Tengah,minor,,
Jadi,-6.7772,111.2717,Indonesia,ID,Jawa Tengah,minor,,
Sampung,-6.7838,111.6520,Indonesia,ID,Jawa Tengah,minor,,
Sumbersari,-6.6462,111.5665,Indonesia,ID,Jawa Tengah,minor,,
Balongmulyo,-6.6806,111.6014,Indonesia,ID,Jawa Tengah,minor,,
Tlogotunggal,-6.7570,111.2971,Indonesia,ID,Jawa Tengah,minor,,
Gading Barat,-6.8803,111.5599,Indonesia,ID,Jawa Tengah,minor,,
Sumber,-6.7978,111.2572,Indonesia,ID,Jawa Tengah,minor,,
Ngulangan,-6.7180,111.4870,Indonesia,ID,Jawa Tengah,minor,,
Krajanbonjor,-6.7839,111.6394,Indonesia,ID,Jawa Tengah,minor,,
Dasun,-6.6782,111.4454,Indonesia,ID,Jawa Tengah,minor,,
Cicalung,-7.1420,108.2005,Indonesia,ID,Jawa Barat,minor,,
Warudoyong,-7.1258,108.2206,Indonesia,ID,Jawa Barat,minor,,
Krajan Dua Padomasan,-8.2306,113.3192,Indonesia,ID,Jawa Timur,minor,,
Baruklinting Dua,-8.0962,111.8252,Indonesia,ID,Jawa Timur,minor,,
Kolor,-7.1061,113.6173,Indonesia,ID,Jawa Timur,minor,,
Bobojong,-7.4072,108.5861,Indonesia,ID,Jawa Barat,minor,,
Pondokunyur,-7.3887,108.6759,Indonesia,ID,Jawa Barat,minor,,
Waru,-6.8894,111.4923,Indonesia,ID,Jawa Tengah,minor,,
Mengenkrajan,-8.0395,113.8512,Indonesia,ID,Jawa Timur,minor,,
Pringsewu,-5.3582,104.9744,Indonesia,ID,Lampung,minor,,
Sukoharjo Satu,-5.3009,104.9833,Indonesia,ID,Lampung,minor,,
Gadingrejo,-5.3723,105.0616,Indonesia,ID,Lampung,minor,,
Gardu,-7.0762,108.3845,Indonesia,ID,Jawa Barat,minor,,
Kajar,-6.8821,111.4806,Indonesia,ID,Jawa Tengah,minor,,
Bunirasa,-7.3343,108.3279,Indonesia,ID,Jawa Barat,minor,,
Janglapa,-7.1437,108.5053,Indonesia,ID,Jawa Barat,minor,,
Raksabaya,-7.3802,108.4560,Indonesia,ID,Jawa Barat,minor,,
Citeureup,-7.1581,108.3527,Indonesia,ID,Jawa Barat,minor,,
Mandala,-7.1459,108.2661,Indonesia,ID,Jawa Barat,minor,,
Mandala,-7.7402,108.4732,Indonesia,ID,Jawa Barat,minor,,
Banjarsari,-7.4819,108.5998,Indonesia,ID,Jawa Barat,minor,,
Kalapagada,-7.3943,108.6614,Indonesia,ID,Jawa Barat,minor,,
Sukamulya,-7.4843,108.6031,Indonesia,ID,Jawa Barat,minor,,
Girijaya,-7.6862,108.5352,Indonesia,ID,Jawa Barat,minor,,
Banjarangsana,-7.1339,108.2407,Indonesia,ID,Jawa Barat,minor,,
Cinyasag,-7.0912,108.3732,Indonesia,ID,Jawa Barat,minor,,
Sindangsari,-7.0937,108.3207,Indonesia,ID,Jawa Barat,minor,,
Sindangsari,-7.5062,108.6975,Indonesia,ID,Jawa Barat,minor,,
Sindangsari,-7.4778,108.6147,Indonesia,ID,Jawa Barat,minor,,
Sindangsari,-7.8108,108.4396,Indonesia,ID,Jawa Barat,minor,,
Sindangsari,-7.5575,108.5341,Indonesia,ID,Jawa Barat,minor,,
Jangraga,-7.4872,108.6708,Indonesia,ID,Jawa Barat,minor,,
Cirahab,-7.2714,108.3071,Indonesia,ID,Jawa Barat,minor,,
Sentul,-7.5591,108.7376,Indonesia,ID,Jawa Barat,minor,,
Gandapura,-7.3922,108.4220,Indonesia,ID,Jawa Barat,minor,,
Sumanding,-7.5132,108.6198,Indonesia,ID,Jawa Barat,minor,,
Cempaka,-7.3236,108.5166,Indonesia,ID,Jawa Barat,minor,,
Balegede,-7.2388,108.5574,Indonesia,ID,Jawa Barat,minor,,
Banjarwaru,-7.7778,108.3815,Indonesia,ID,Jawa Barat,minor,,
Karangbenda,-7.6917,108.5108,Indonesia,ID,Jawa Barat,minor,,
Rancabungur,-7.4849,108.5920,Indonesia,ID,Jawa Barat,minor,,
Bantardawa,-7.4381,108.6123,Indonesia,ID,Jawa Barat,minor,,
Sukaraja,-7.1466,108.2140,Indonesia,ID,Jawa Barat,minor,,
Cigangsa,-7.5237,108.3633,Indonesia,ID,Jawa Barat,minor,,
Sambungjaya,-7.4622,108.5366,Indonesia,ID,Jawa Barat,minor,,
Margaharja,-7.2593,108.4503,Indonesia,ID,Jawa Barat,minor,,
Cisadap,-7.3102,108.3066,Indonesia,ID,Jawa Barat,minor,,
Pamekaran,-7.1087,108.2441,Indonesia,ID,Jawa Barat,minor,,
Rawa Satu,-7.1581,108.3171,Indonesia,ID,Jawa Barat,minor,,
Patingen Dua,-7.5418,108.6973,Indonesia,ID,Jawa Barat,minor,,
Banjaranyar,-7.5106,108.5487,Indonesia,ID,Jawa Barat,minor,,
Parakan,-7.6542,108.4724,Indonesia,ID,Jawa Barat,minor,,
Pajagan,-7.0923,108.3445,Indonesia,ID,Jawa Barat,minor,,
Kawarasan,-7.5699,108.6997,Indonesia,ID,Jawa Barat,minor,,
Desa Kertasari,-7.3268,108.3690,Indonesia,ID,Jawa Barat,minor,,
Harjamukti,-7.2198,108.5140,Indonesia,ID,Jawa Barat,minor,,
Jongorsari,-7.1008,108.2796,Indonesia,ID,Jawa Barat,minor,,
Cijurey,-7.3940,108.6048,Indonesia,ID,Jawa Barat,minor,,
Margamulya,-7.2674,108.5587,Indonesia,ID,Jawa Barat,minor,,
Pasirnangka,-7.3654,108.4373,Indonesia,ID,Jawa Barat,minor,,
Bangbayang Kaler,-7.2096,108.3383,Indonesia,ID,Jawa Barat,minor,,
Cibanten,-7.6941,108.4029,Indonesia,ID,Jawa Barat,minor,,
Sukamaju,-7.4342,108.5177,Indonesia,ID,Jawa Barat,minor,,
Sukamaju,-7.2416,108.2205,Indonesia,ID,Jawa Barat,minor,,
Cibiru,-7.6431,108.4345,Indonesia,ID,Jawa Barat,minor,,
Desa Sukajadi,-7.3092,108.3294,Indonesia,ID,Jawa Barat,minor,,
Dayeuhluhur,-7.1752,108.3854,Indonesia,ID,Jawa Barat,minor,,
Jagabaya Dua,-7.1053,108.3946,Indonesia,ID,Jawa Barat,minor,,
Desa Wetan Ciakar,-7.1944,108.3552,Indonesia,ID,Jawa Barat,minor,,
Cinangka,-7.5566,108.6536,Indonesia,ID,Jawa Barat,minor,,
Panglanjan,-7.6405,108.5124,Indonesia,ID,Jawa Barat,minor,,
Purwasari,-7.4769,108.6409,Indonesia,ID,Jawa Barat,minor,,
Cipari,-7.6746,108.5776,Indonesia,ID,Jawa Barat,minor,,
Desa Nasol,-7.2815,108.2903,Indonesia,ID,Jawa Barat,minor,,
Ciamis,-7.3257,108.3534,Indonesia,ID,Jawa Barat,minor,,
Parapat,-7.6892,108.6572,Indonesia,ID,Jawa Barat,minor,,
Selacai,-7.2156,108.3829,Indonesia,ID,Jawa Barat,minor,,
Parigi,-7.7015,108.4960,Indonesia,ID,Jawa Barat,minor,,
Cakungsari,-7.4536,108.6423,Indonesia,ID,Jawa Barat,minor,,
Cibuluh Satu,-7.6400,108.7414,Indonesia,ID,Jawa Barat,minor,,
Cibeureum,-7.3226,108.3268,Indonesia,ID,Jawa Barat,minor,,
Cibeureum,-7.5141,108.6837,Indonesia,ID,Jawa Barat,minor,,
Cibeureum,-7.1529,108.2084,Indonesia,ID,Jawa Barat,minor,,
Bunirasa,-7.4109,108.4482,Indonesia,ID,Jawa Barat,minor,,
Cijeungjing,-7.3323,108.4145,Indonesia,ID,Jawa Barat,minor,,
Nangewer,-7.2489,108.4071,Indonesia,ID,Jawa Barat,minor,,
Panyingkiran,-7.2960,108.2647,Indonesia,ID,Jawa Barat,minor,,
Pangarengan,-7.4622,108.6455,Indonesia,ID,Jawa Barat,minor,,
Tonggoh,-7.2693,108.3140,Indonesia,ID,Jawa Barat,minor,,
Desa Benteng,-7.3404,108.3488,Indonesia,ID,Jawa Barat,minor,,
Cimuncang,-7.1357,108.2359,Indonesia,ID,Jawa Barat,minor,,
Cigoong,-7.1824,108.4317,Indonesia,ID,Jawa Barat,minor,,
Mekarsari,-7.6818,108.7633,Indonesia,ID,Jawa Barat,minor,,
Mekarsari,-7.3042,108.3456,Indonesia,ID,Jawa Barat,minor,,
Kiarapayung,-7.2127,108.4656,Indonesia,ID,Jawa Barat,minor,,
Jugantang,-7.1004,108.3301,Indonesia,ID,Jawa Barat,minor,,
Sadewata,-7.1202,108.3322,Indonesia,ID,Jawa Barat,minor,,
Bojongaren,-7.6445,108.6451,Indonesia,ID,Jawa Barat,minor,,
Kepel,-7.3378,108.4863,Indonesia,ID,Jawa Barat,minor,,
Utama Wetan,-7.3216,108.3821,Indonesia,ID,Jawa Barat,minor,,
Cihaurbeuti,-7.2234,108.2011,Indonesia,ID,Jawa Barat,minor,,
Bengkekan,-7.6628,108.6662,Indonesia,ID,Jawa Barat,minor,,
Bojongmalang,-7.3984,108.4630,Indonesia,ID,Jawa Barat,minor,,
Cigaleuh Kulon,-7.3031,108.4352,Indonesia,ID,Jawa Barat,minor,,
Banjarharja,-7.4187,108.6656,Indonesia,ID,Jawa Barat,minor,,
Singgugu,-7.1398,108.3549,Indonesia,ID,Jawa Barat,minor,,
Pengkolan,-7.3042,108.2438,Indonesia,ID,Jawa Barat,minor,,
Ciomas,-7.1527,108.2879,Indonesia,ID,Jawa Barat,minor,,
Desa Werasari,-7.2799,108.3165,Indonesia,ID,Jawa Barat,minor,,
Maruyungsari,-7.5176,108.7307,Indonesia,ID,Jawa Barat,minor,,
Karangpaningal,-7.4365,108.6664,Indonesia,ID,Jawa Barat,minor,,
Tanjungjaya,-7.1770,108.4524,Indonesia,ID,Jawa Barat,minor,,
Tanjungjaya,-7.1689,108.3494,Indonesia,ID,Jawa Barat,minor,,
Sagalaherang,-7.1202,108.3942,Indonesia,ID,Jawa Barat,minor,,
Pegadungan,-7.5933,108.3714,Indonesia,ID,Jawa Barat,minor,,
Bantarsari,-7.2798,108.4978,Indonesia,ID,Jawa Barat,minor,,
Cintajaya,-7.5318,108.4422,Indonesia,ID,Jawa Barat,minor,,
Desa Saguling,-7.2977,108.3555,Indonesia,ID,Jawa Barat,minor,,
Baregbeg,-7.4011,108.6828,Indonesia,ID,Jawa Barat,minor,,
Bayasari Kulon,-7.1758,108.4226,Indonesia,ID,Jawa Barat,minor,,
Sukaharja,-7.4306,108.6261,Indonesia,ID,Jawa Barat,minor,,
Sukaharja,-7.1522,108.4768,Indonesia,ID,Jawa Barat,minor,,
Sukaharja,-7.2992,108.3836,Indonesia,ID,Jawa Barat,minor,,
Sukaharja,-7.3236,108.4515,Indonesia,ID,Jawa Barat,minor,,
Sukaratu,-7.4219,108.6100,Indonesia,ID,Jawa Barat,minor,,
Pende,-7.3301,108.4014,Indonesia,ID,Jawa Barat,minor,,
Colendra,-7.3051,108.2941,Indonesia,ID,Jawa Barat,minor,,
Kiaralawang,-7.1952,108.3745,Indonesia,ID,Jawa Barat,minor,,
Karoya,-7.1499,108.3043,Indonesia,ID,Jawa Barat,minor,,
Desa Mangkubumi,-7.2819,108.3082,Indonesia,ID,Jawa Barat,minor,,
Pananjung,-7.6826,108.6503,Indonesia,ID,Jawa Barat,minor,,
Babantar,-7.1639,108.3395,Indonesia,ID,Jawa Barat,minor,,
Kedawung,-7.2304,108.3768,Indonesia,ID,Jawa Barat,minor,,
Kertanagara,-7.1880,108.3457,Indonesia,ID,Jawa Barat,minor,,
Cicapar,-7.5129,108.6485,Indonesia,ID,Jawa Barat,minor,,
Cibadak,-7.4904,108.6204,Indonesia,ID,Jawa Barat,minor,,
Payungsari,-7.1207,108.2397,Indonesia,ID,Jawa Barat,minor,,
Margajaya,-7.2356,108.4245,Indonesia,ID,Jawa Barat,minor,,
Sukasenang,-7.1287,108.2273,Indonesia,ID,Jawa Barat,minor,,
Cicadas,-7.1564,108.4192,Indonesia,ID,Jawa Barat,minor,,
Bojong,-7.5471,108.4944,Indonesia,ID,Jawa Barat,minor,,
Bojong,-7.3467,108.4316,Indonesia,ID,Jawa Barat,minor,,
Bangunsari,-7.5314,108.4498,Indonesia,ID,Jawa Barat,minor,,
Babakan,-7.7713,108.4608,Indonesia,ID,Jawa Barat,minor,,
Babakan,-7.1617,108.2039,Indonesia,ID,Jawa Barat,minor,,
Girang,-7.2697,108.4222,Indonesia,ID,Jawa Barat,minor,,
Karangampel Kaler,-7.2770,108.4072,Indonesia,ID,Jawa Barat,minor,,
Cibeuruy,-7.1485,108.4315,Indonesia,ID,Jawa Barat,minor,,
Ciparay,-7.4249,108.4742,Indonesia,ID,Jawa Barat,minor,,
Talangbanteng,-7.4453,108.7035,Indonesia,ID,Jawa Barat,minor,,
Malabar,-7.4868,108.4676,Indonesia,ID,Jawa Barat,minor,,
Kreteg,-7.3103,108.3350,Indonesia,ID,Jawa Barat,minor,,
Sindangjaya,-7.4815,108.6616,Indonesia,ID,Jawa Barat,minor,,
Cibeulah,-7.3193,108.4672,Indonesia,ID,Jawa Barat,minor,,
Hujungtiwu,-7.0956,108.2742,Indonesia,ID,Jawa Barat,minor,,
Mangunjaya,-7.4881,108.6982,Indonesia,ID,Jawa Barat,minor,,
Ciawitali,-7.4488,108.6550,Indonesia,ID,Jawa Barat,minor,,
Desa Darmacaang,-7.2746,108.2725,Indonesia,ID,Jawa Barat,minor,,
Gadog,-7.7937,108.4381,Indonesia,ID,Jawa Barat,minor,,
Ciulu,-7.5130,108.6537,Indonesia,ID,Jawa Barat,minor,,
Jelat,-7.2839,108.3853,Indonesia,ID,Jawa Barat,minor,,
Sadapaingan,-7.0590,108.3638,Indonesia,ID,Jawa Barat,minor,,
Padamulya,-7.2028,108.2022,Indonesia,ID,Jawa Barat,minor,,
Sembungjaya,-7.3492,108.5084,Indonesia,ID,Jawa Barat,minor,,
Cisaga,-7.3461,108.5163,Indonesia,ID,Jawa Barat,minor,,
Kedungwuluh,-7.5360,108.6873,Indonesia,ID,Jawa Barat,minor,,
Cukanguncal,-7.2560,108.3155,Indonesia,ID,Jawa Barat,minor,,
Cijeungjing Kaler,-7.3352,108.4184,Indonesia,ID,Jawa Barat,minor,,
Desa Cimari,-7.3121,108.2880,Indonesia,ID,Jawa Barat,minor,,
Kawalimukti,-7.1823,108.3654,Indonesia,ID,Jawa Barat,minor,,
Gareba,-7.2013,108.3692,Indonesia,ID,Jawa Barat,minor,,
Cangkring,-7.5115,108.6319,Indonesia,ID,Jawa Barat,minor,,
Desa Margaluyu,-7.3080,108.2558,Indonesia,ID,Jawa Barat,minor,,
Desa Sukamaju,-7.3086,108.3720,Indonesia,ID,Jawa Barat,minor,,
Cimerak,-7.7507,108.4399,Indonesia,ID,Jawa Barat,minor,,
Cimarga,-7.4498,108.4652,Indonesia,ID,Jawa Barat,minor,,
Sindanghayu,-7.4716,108.6356,Indonesia,ID,Jawa Barat,minor,,
Ciherang,-7.4936,108.6277,Indonesia,ID,Jawa Barat,minor,,
Ciherang,-7.3365,108.3379,Indonesia,ID,Jawa Barat,minor,,
Cisagu,-7.5850,108.4734,Indonesia,ID,Jawa Barat,minor,,
Lembursawah,-7.5061,108.3772,Indonesia,ID,Jawa Barat,minor,,
Cieurih Satu,-7.2148,108.3551,Indonesia,ID,Jawa Barat,minor,,
Jalatrang,-7.2373,108.3483,Indonesia,ID,Jawa Barat,minor,,
Sidaharja,-7.4474,108.5984,Indonesia,ID,Jawa Barat,minor,,
Ciawi,-7.6547,108.5043,Indonesia,ID,Jawa Barat,minor,,
Pasiramis,-7.1658,108.3987,Indonesia,ID,Jawa Barat,minor,,
Panawangan,-7.1180,108.3816,Indonesia,ID,Jawa Barat,minor,,
Rajadesa,-7.1836,108.4341,Indonesia,ID,Jawa Barat,minor,,
Emblegan,-7.1325,108.4212,Indonesia,ID,Jawa Barat,minor,,
Madura,-7.1478,108.3789,Indonesia,ID,Jawa Barat,minor,,
Samarang,-7.2279,108.5349,Indonesia,ID,Jawa Barat,minor,,
Karangbungur,-7.5902,108.5095,Indonesia,ID,Jawa Barat,minor,,
Kawali,-7.1854,108.3704,Indonesia,ID,Jawa Barat,minor,,
Warung Wetan,-7.3174,108.3070,Indonesia,ID,Jawa Barat,minor,,
Wonoharjo,-7.6764,108.6324,Indonesia,ID,Jawa Barat,minor,,
Urug Hilir,-7.2363,108.3639,Indonesia,ID,Jawa Barat,minor,,
Pasirgeulis,-7.5100,108.6736,Indonesia,ID,Jawa Barat,minor,,
Maparah,-7.1176,108.2943,Indonesia,ID,Jawa Barat,minor,,
Ciparakan,-7.5979,108.6716,Indonesia,ID,Jawa Barat,minor,,
Kawunglarang,-7.1649,108.4832,Indonesia,ID,Jawa Barat,minor,,
Sukasari,-7.6579,108.5525,Indonesia,ID,Jawa Barat,minor,,
Sukasari,-7.1481,108.2149,Indonesia,ID,Jawa Barat,minor,,
Nagrak,-7.5632,108.6946,Indonesia,ID,Jawa Barat,minor,,
Pasirtamiang,-7.2114,108.2097,Indonesia,ID,Jawa Barat,minor,,
Sukadana,-7.2655,108.4403,Indonesia,ID,Jawa Barat,minor,,
Sukadana,-7.5021,108.5579,Indonesia,ID,Jawa Barat,minor,,
Pangrumasan,-7.2046,108.4077,Indonesia,ID,Jawa Barat,minor,,
Mekarjaya,-7.1597,108.4502,Indonesia,ID,Jawa Barat,minor,,
Sukamukti,-7.4090,108.6147,Indonesia,ID,Jawa Barat,minor,,
Sukamukti,-7.2348,108.3280,Indonesia,ID,Jawa Barat,minor,,
Jatinagara Kulon,-7.1719,108.4190,Indonesia,ID,Jawa Barat,minor,,
Bungursari,-7.1548,108.3292,Indonesia,ID,Jawa Barat,minor,,
Warung Kulon,-7.3162,108.2998,Indonesia,ID,Jawa Barat,minor,,
Sopla,-7.5208,108.6747,Indonesia,ID,Jawa Barat,minor,,
Tigaherang,-7.1296,108.4452,Indonesia,ID,Jawa Barat,minor,,
Lakbok,-7.4040,108.6573,Indonesia,ID,Jawa Barat,minor,,
Kamurang,-7.6761,108.6763,Indonesia,ID,Jawa Barat,minor,,
Sadananya,-7.2741,108.3149,Indonesia,ID,Jawa Barat,minor,,
Ciilat,-7.5407,108.7258,Indonesia,ID,Jawa Barat,minor,,
Padaherang,-7.5499,108.6956,Indonesia,ID,Jawa Barat,minor,,
Balengbeng,-7.7087,108.4892,Indonesia,ID,Jawa Barat,minor,,
Cipaku,-7.2218,108.3325,Indonesia,ID,Jawa Barat,minor,,
Cilongo,-7.1846,108.3527,Indonesia,ID,Jawa Barat,minor,,
Tambakreja,-7.3825,108.6565,Indonesia,ID,Jawa Barat,minor,,
Pabuaran,-7.1674,108.4367,Indonesia,ID,Jawa Barat,minor,,
Pabuaran,-7.1336,108.2715,Indonesia,ID,Jawa Barat,minor,,
Babakanjaya,-7.5780,108.6763,Indonesia,ID,Jawa Barat,minor,,
Emplak,-7.6608,108.7302,Indonesia,ID,Jawa Barat,minor,,
Kertaharja,-7.1814,108.3242,Indonesia,ID,Jawa Barat,minor,,
Kertaharja,-7.3110,108.3952,Indonesia,ID,Jawa Barat,minor,,
Dusun Desa Handapherang,-7.3429,108.3796,Indonesia,ID,Jawa Barat,minor,,
Dusun Desa Bunter,-7.2901,108.4664,Indonesia,ID,Jawa Barat,minor,,
Girikarya,-7.5315,108.3847,Indonesia,ID,Jawa Barat,minor,,
Sukamantri Satu,-7.0877,108.2815,Indonesia,ID,Jawa Barat,minor,,
Walahir,-7.2797,108.2553,Indonesia,ID,Jawa Barat,minor,,
Walahir,-7.4472,108.4400,Indonesia,ID,Jawa Barat,minor,,
Jajawai,-7.5682,108.4781,Indonesia,ID,Jawa Barat,minor,,
Dewasari,-7.3337,108.3860,Indonesia,ID,Jawa Barat,minor,,
Desa Gunungsari,-7.2556,108.3109,Indonesia,ID,Jawa Barat,minor,,
Garunggang,-7.2046,108.4423,Indonesia,ID,Jawa Barat,minor,,
Bulakgebang,-7.7431,108.4064,Indonesia,ID,Jawa Barat,minor,,
Karangpari,-7.2419,108.4786,Indonesia,ID,Jawa Barat,minor,,
Awiluar,-7.1554,108.3377,Indonesia,ID,Jawa Barat,minor,,
Warungjarak,-7.2627,108.3738,Indonesia,ID,Jawa Barat,minor,,
Sindangrasa,-7.4589,108.6872,Indonesia,ID,Jawa Barat,minor,,
Sitularang Landeuh,-7.2040,108.5127,Indonesia,ID,Jawa Barat,minor,,
Cikoneng,-7.3118,108.2710,Indonesia,ID,Jawa Barat,minor,,
Cikoneng,-7.1763,108.3429,Indonesia,ID,Jawa Barat,minor,,
Dusun Desa Sukadana,-7.2617,108.4322,Indonesia,ID,Jawa Barat,minor,,
Citotok,-7.8149,108.4024,Indonesia,ID,Jawa Barat,minor,,
Citapenpasir,-7.1381,108.4803,Indonesia,ID,Jawa Barat,minor,,
Linggamanik,-7.3274,108.3161,Indonesia,ID,Jawa Barat,minor,,
Winduraja,-7.1773,108.3638,Indonesia,ID,Jawa Barat,minor,,
Cileueur,-7.2100,108.4274,Indonesia,ID,Jawa Barat,minor,,
Kaom,-7.1297,108.4164,Indonesia,ID,Jawa Barat,minor,,
Cileungsir,-7.2051,108.4895,Indonesia,ID,Jawa Barat,minor,,
Kertahayu,-7.4594,108.5584,Indonesia,ID,Jawa Barat,minor,,
Muaratiga,-7.6105,108.5850,Indonesia,ID,Jawa Barat,minor,,
Sukanagara,-7.4039,108.6557,Indonesia,ID,Jawa Barat,minor,,
Burujul,-7.5458,108.6847,Indonesia,ID,Jawa Barat,minor,,
Sidomulyo,-7.6554,108.6257,Indonesia,ID,Jawa Barat,minor,,
Tugusari,-7.4636,108.6112,Indonesia,ID,Jawa Barat,minor,,
Limusnunggal,-7.5039,108.4022,Indonesia,ID,Jawa Barat,minor,,
Rancah,-7.1969,108.5041,Indonesia,ID,Jawa Barat,minor,,
Bulakbanjar,-7.6237,108.7205,Indonesia,ID,Jawa Barat,minor,,
Karangsari,-7.0885,108.2951,Indonesia,ID,Jawa Barat,minor,,
